;Unnamed: 10;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
216;;APROVADO;9bf92154ba99ff3f6fca90bfa35d0e8d;0.0;92127264.0;1244256;8.7;8.0;12.0;f;3.0
217;;DESISTENCIA;145971819a41bdb9c21db58abc80c528;;92127264.0;1244256;;;;;
218;;APROVADO;8336cceaf3e6275f4bd0611280702f1e;0.0;92127264.0;1239545;8.2;6.900000099999999;0.0;f;1.0
219;;APROVADO;8336cceaf3e6275f4bd0611280702f1e;0.0;92127264.0;1239545;8.2;7.69999981;0.0;f;2.0
220;;APROVADO;8336cceaf3e6275f4bd0611280702f1e;0.0;92127264.0;1239545;8.2;10.0;0.0;f;3.0
221;;DESISTENCIA;ad1723416caab97b96c630e262481742;;92127264.0;1239545;;;;;
222;;APROVADO;7b0c9e446d13b6a8b66a1371984b673b;0.0;92127264.0;1239545;7.7;6.599999900000001;0.0;f;1.0
223;;APROVADO;7b0c9e446d13b6a8b66a1371984b673b;0.0;92127264.0;1239545;7.7;7.400000099999999;0.0;f;2.0
224;;APROVADO;7b0c9e446d13b6a8b66a1371984b673b;0.0;92127264.0;1239545;7.7;9.0;0.0;f;3.0
225;;APROVADO POR NOTA;56045f32bca98dc55ed43c9f24a1dbae;0.0;92127264.0;1239545;5.2;4.30000019;0.0;f;1.0
226;;APROVADO POR NOTA;56045f32bca98dc55ed43c9f24a1dbae;0.0;92127264.0;1239545;5.2;6.599999900000001;0.0;f;2.0
227;;APROVADO POR NOTA;56045f32bca98dc55ed43c9f24a1dbae;0.0;92127264.0;1239545;5.2;3.0;0.0;t;3.0
228;;TRANCADO;33f6845b1ff90fe898f897d4f966d0d1;0.0;92127264.0;1239545;;0.0;0.0;f;1.0
229;;TRANCADO;33f6845b1ff90fe898f897d4f966d0d1;0.0;92127264.0;1239545;;0.0;0.0;f;2.0
230;;TRANCADO;33f6845b1ff90fe898f897d4f966d0d1;0.0;92127264.0;1239545;;;0.0;f;3.0
231;;REPROVADO;7f2fd9688308a85c2f1f88490cf3382d;0.0;92127264.0;1239545;1.8;2.9000001;0.0;f;1.0
232;;REPROVADO;7f2fd9688308a85c2f1f88490cf3382d;0.0;92127264.0;1239545;1.8;2.5;0.0;f;2.0
233;;REPROVADO;7f2fd9688308a85c2f1f88490cf3382d;0.0;92127264.0;1239545;1.8;0.0;0.0;f;3.0
234;;APROVADO;77224df23dc1c8689d7d8f68522925d1;0.0;92127264.0;1239545;7.0;5.0;0.0;f;1.0
235;;APROVADO;77224df23dc1c8689d7d8f68522925d1;0.0;92127264.0;1239545;7.0;6.0999999;0.0;f;2.0
236;;APROVADO;77224df23dc1c8689d7d8f68522925d1;0.0;92127264.0;1239545;7.0;10.0;0.0;f;3.0
237;;APROVADO;3ec676325346e82c629a33ea6e055a63;0.0;92127264.0;1239545;8.8;9.5;0.0;f;2.0
238;;APROVADO;3ec676325346e82c629a33ea6e055a63;0.0;92127264.0;1239545;8.8;10.0;0.0;f;3.0
239;;APROVADO;3ec676325346e82c629a33ea6e055a63;0.0;92127264.0;1239545;8.8;6.80000019;0.0;f;1.0
240;;DESISTENCIA;f5d92d4830c68497a8fb9d3c45b5021d;;92127264.0;1239545;;;;;
241;;TRANCADO;3e89c04641ad379cd386d90a142186a6;0.0;92127264.0;1239545;;0.0;0.0;f;2.0
242;;TRANCADO;3e89c04641ad379cd386d90a142186a6;0.0;92127264.0;1239545;;;0.0;f;3.0
243;;TRANCADO;3e89c04641ad379cd386d90a142186a6;0.0;92127264.0;1239545;;0.0;0.0;f;1.0
244;;REPROVADO;145440d461db004f5513e19a5ce783cd;0.0;92127264.0;1239545;0.0;0.0;0.0;f;1.0
245;;REPROVADO;145440d461db004f5513e19a5ce783cd;0.0;92127264.0;1239545;0.0;0.0;0.0;f;2.0
246;;REPROVADO;145440d461db004f5513e19a5ce783cd;0.0;92127264.0;1239545;0.0;0.0;0.0;f;3.0
247;;REPROVADO;42390057dc2777e717cc415730ce6de8;0.0;92127264.0;1239545;0.0;0.0;0.0;f;1.0
248;;REPROVADO;42390057dc2777e717cc415730ce6de8;0.0;92127264.0;1239545;0.0;0.0;0.0;f;2.0
249;;REPROVADO;42390057dc2777e717cc415730ce6de8;0.0;92127264.0;1239545;0.0;0.0;0.0;f;3.0
250;;DESISTENCIA;d2ebea0c1ebded5adcf2e6eb2d919b9a;;92127264.0;1239545;;;;;
251;;REPROVADO;dcb8f294bee8769bdfec88486911362f;0.0;92127264.0;1239545;2.4;2.4000001;0.0;f;1.0
252;;REPROVADO;dcb8f294bee8769bdfec88486911362f;0.0;92127264.0;1239545;2.4;4.69999981;0.0;f;2.0
253;;REPROVADO;dcb8f294bee8769bdfec88486911362f;0.0;92127264.0;1239545;2.4;0.0;0.0;f;3.0
254;;REPROVADO;23bc90b5b8c1516c2b9c3f188eaede4c;0.0;92127264.0;1239545;0.3;0.300000012;0.0;f;2.0
255;;REPROVADO;23bc90b5b8c1516c2b9c3f188eaede4c;0.0;92127264.0;1239545;0.3;0.0;0.0;f;3.0
256;;REPROVADO;23bc90b5b8c1516c2b9c3f188eaede4c;0.0;92127264.0;1239545;0.3;0.600000024;0.0;f;1.0
257;;REPROVADO POR MÉDIA E POR FALTAS;d624069cd2691821d497421eae79b0bc;0.0;92127264.0;1239418;1.7;3.20000005;34.0;f;1.0
258;;REPROVADO POR MÉDIA E POR FALTAS;d624069cd2691821d497421eae79b0bc;0.0;92127264.0;1239418;1.7;0.0;34.0;f;2.0
259;;REPROVADO POR MÉDIA E POR FALTAS;d624069cd2691821d497421eae79b0bc;0.0;92127264.0;1239418;1.7;2.0;34.0;f;3.0
260;;APROVADO POR NOTA;606187e0dfc21c1f377ad6df3a68e274;0.0;92127264.0;1239418;5.6;1.5;10.0;t;3.0
261;;APROVADO POR NOTA;606187e0dfc21c1f377ad6df3a68e274;0.0;92127264.0;1239418;5.6;4.4000001;10.0;f;1.0
262;;APROVADO POR NOTA;606187e0dfc21c1f377ad6df3a68e274;0.0;92127264.0;1239418;5.6;4.80000019;10.0;f;2.0
263;;APROVADO POR NOTA;8adfd36bd28efb815197f6837af8b2b9;0.0;92127264.0;1239418;5.0;3.20000005;14.0;f;1.0
264;;APROVADO POR NOTA;8adfd36bd28efb815197f6837af8b2b9;0.0;92127264.0;1239418;5.0;5.69999981;14.0;f;3.0
265;;APROVADO POR NOTA;8adfd36bd28efb815197f6837af8b2b9;0.0;92127264.0;1239418;5.0;1.70000005;14.0;t;2.0
266;;APROVADO;d2ebea0c1ebded5adcf2e6eb2d919b9a;0.0;92127264.0;1239418;9.6;9.80000019;4.0;f;2.0
267;;APROVADO;d2ebea0c1ebded5adcf2e6eb2d919b9a;0.0;92127264.0;1239418;9.6;9.89999962;4.0;f;3.0
268;;APROVADO;d2ebea0c1ebded5adcf2e6eb2d919b9a;0.0;92127264.0;1239418;9.6;9.19999981;4.0;f;1.0
269;;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;1239418;5.6;6.0999999;2.0;f;1.0
270;;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;1239418;5.6;3.0;2.0;f;2.0
271;;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;1239418;5.6;7.599999900000001;2.0;f;3.0
272;;APROVADO POR NOTA;5a5d94d46b85d1bec85b6a0b0a0b826b;0.0;92127264.0;1239418;6.2;7.5;16.0;f;1.0
273;;APROVADO POR NOTA;5a5d94d46b85d1bec85b6a0b0a0b826b;0.0;92127264.0;1239418;6.2;4.30000019;16.0;f;2.0
274;;APROVADO POR NOTA;5a5d94d46b85d1bec85b6a0b0a0b826b;0.0;92127264.0;1239418;6.2;6.900000099999999;16.0;f;3.0
275;;APROVADO POR NOTA;fa1619c9583ee340b04ee8175182fc0f;0.0;92127264.0;1239418;5.0;4.9000001;12.0;f;1.0
276;;APROVADO POR NOTA;fa1619c9583ee340b04ee8175182fc0f;0.0;92127264.0;1239418;5.0;6.19999981;12.0;f;2.0
277;;APROVADO POR NOTA;fa1619c9583ee340b04ee8175182fc0f;0.0;92127264.0;1239418;5.0;3.9000001;12.0;f;3.0
278;;REPROVADO;c9facdfcedfc62c2cc6503fa7092acdc;0.0;92127264.0;1239418;3.9;2.9000001;8.0;f;3.0
279;;REPROVADO;c9facdfcedfc62c2cc6503fa7092acdc;0.0;92127264.0;1239418;3.9;4.9000001;8.0;f;1.0
280;;REPROVADO;c9facdfcedfc62c2cc6503fa7092acdc;0.0;92127264.0;1239418;3.9;3.79999995;8.0;f;2.0
281;;REPROVADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1239418;2.1;1.29999995;14.0;f;1.0
282;;REPROVADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1239418;2.1;1.20000005;14.0;f;2.0
283;;REPROVADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1239418;2.1;3.70000005;14.0;f;3.0
284;;REPROVADO POR MÉDIA E POR FALTAS;9dde67280485b90405893c41466248af;0.0;92127264.0;1239418;0.1;0.300000012;56.0;f;1.0
285;;REPROVADO POR MÉDIA E POR FALTAS;9dde67280485b90405893c41466248af;0.0;92127264.0;1239418;0.1;0.0;56.0;f;2.0
286;;REPROVADO POR MÉDIA E POR FALTAS;9dde67280485b90405893c41466248af;0.0;92127264.0;1239418;0.1;0.0;56.0;f;3.0
287;;APROVADO POR NOTA;a9d5358e13241d1fc953196fa2983412;0.0;92127264.0;1239418;5.8;3.0999999;14.0;t;1.0
288;;APROVADO POR NOTA;a9d5358e13241d1fc953196fa2983412;0.0;92127264.0;1239418;5.8;3.70000005;14.0;f;2.0
289;;APROVADO POR NOTA;a9d5358e13241d1fc953196fa2983412;0.0;92127264.0;1239418;5.8;5.5999999;14.0;f;3.0
290;;APROVADO;3891e5928ea5058a8cedb80721837b87;0.0;92127264.0;1239418;7.5;9.30000019;10.0;f;2.0
291;;APROVADO;3891e5928ea5058a8cedb80721837b87;0.0;92127264.0;1239418;7.5;7.69999981;10.0;f;3.0
292;;APROVADO;3891e5928ea5058a8cedb80721837b87;0.0;92127264.0;1239418;7.5;5.4000001;10.0;f;1.0
293;;REPROVADO POR MÉDIA E POR FALTAS;5dac5cab88de4928bbc3095150f768ff;0.0;92127264.0;1239418;1.3;1.79999995;36.0;f;3.0
294;;REPROVADO POR MÉDIA E POR FALTAS;5dac5cab88de4928bbc3095150f768ff;0.0;92127264.0;1239418;1.3;0.0;36.0;f;2.0
295;;REPROVADO POR MÉDIA E POR FALTAS;5dac5cab88de4928bbc3095150f768ff;0.0;92127264.0;1239418;1.3;2.20000005;36.0;f;1.0
296;;APROVADO POR NOTA;abaac7a4a42d03417f81b1455442607a;0.0;92127264.0;1239418;5.5;4.5999999;16.0;f;2.0
297;;APROVADO POR NOTA;abaac7a4a42d03417f81b1455442607a;0.0;92127264.0;1239418;5.5;6.4000001;16.0;f;3.0
298;;APROVADO POR NOTA;abaac7a4a42d03417f81b1455442607a;0.0;92127264.0;1239418;5.5;3.4000001;16.0;t;1.0
299;;APROVADO;f28e052d0580964522fc2df687450a3d;0.0;92127264.0;1239524;10.0;10.0;0.0;f;1.0
300;;APROVADO;f28e052d0580964522fc2df687450a3d;0.0;92127264.0;1239524;10.0;10.0;0.0;f;2.0
301;;APROVADO;4fb0d102a6ce0ddb9837f9bae921ebba;0.0;92127264.0;1239524;8.5;8.5;0.0;f;1.0
302;;APROVADO;4fb0d102a6ce0ddb9837f9bae921ebba;0.0;92127264.0;1239524;8.5;8.5;0.0;f;2.0
303;;APROVADO;b41962dbdf2c399278387568c820ac90;0.0;92127264.0;1239524;9.8;9.69999981;0.0;f;2.0
304;;APROVADO;b41962dbdf2c399278387568c820ac90;0.0;92127264.0;1239524;9.8;9.80000019;0.0;f;1.0
305;;APROVADO;9c8c21e07fb93342e39e3564779181cb;0.0;92127264.0;1239524;9.6;9.5;0.0;f;1.0
306;;APROVADO;9c8c21e07fb93342e39e3564779181cb;0.0;92127264.0;1239524;9.6;9.69999981;0.0;f;2.0
307;;APROVADO;01520db6ce2ca85f5b119463328ccb93;0.0;92127264.0;1239524;9.0;9.30000019;0.0;f;1.0
308;;APROVADO;01520db6ce2ca85f5b119463328ccb93;0.0;92127264.0;1239524;9.0;8.69999981;0.0;f;2.0
309;;APROVADO;a2b2ef559d7913f7f419197a1beb2e8c;0.0;92127264.0;1239524;9.4;10.0;0.0;f;1.0
310;;APROVADO;a2b2ef559d7913f7f419197a1beb2e8c;0.0;92127264.0;1239524;9.4;8.69999981;0.0;f;2.0
311;;APROVADO;8f1e25c53680d4d2ecfd4d6be7f4f4f0;0.0;92127264.0;1239524;8.8;8.80000019;0.0;f;1.0
312;;APROVADO;8f1e25c53680d4d2ecfd4d6be7f4f4f0;0.0;92127264.0;1239524;8.8;8.69999981;0.0;f;2.0
313;;APROVADO;aab85bf989ee52ca68fb9ddb812db5e5;0.0;92127264.0;1239524;9.9;9.69999981;0.0;f;2.0
314;;APROVADO;aab85bf989ee52ca68fb9ddb812db5e5;0.0;92127264.0;1239524;9.9;10.0;0.0;f;1.0
315;;TRANCADO;a53c93d53375ae3983349f77b3ba958e;;92127264.0;1239524;;;;;
316;;APROVADO;4f6604e9e784dfcc5d63db809178681e;0.0;92127264.0;1239524;8.0;9.0;0.0;f;1.0
317;;APROVADO;4f6604e9e784dfcc5d63db809178681e;0.0;92127264.0;1239524;8.0;7.0;0.0;f;2.0
318;;APROVADO POR NOTA;7aea9c1fd8b6b02116be4f7f67dbc9f2;0.0;92127264.0;1239524;6.8;4.80000019;0.0;f;1.0
319;;APROVADO POR NOTA;7aea9c1fd8b6b02116be4f7f67dbc9f2;0.0;92127264.0;1239524;6.8;8.69999981;0.0;f;2.0
320;;APROVADO;e6cdfc6ba7edb9e72e88b259112088c6;0.0;92127264.0;1239524;9.8;9.80000019;0.0;f;1.0
321;;APROVADO;e6cdfc6ba7edb9e72e88b259112088c6;0.0;92127264.0;1239524;9.8;9.69999981;0.0;f;2.0
322;;APROVADO;dd758682424873ed33c6caf13f046196;0.0;92127264.0;1239524;7.9;7.0;4.0;f;1.0
323;;APROVADO;dd758682424873ed33c6caf13f046196;0.0;92127264.0;1239524;7.9;8.69999981;4.0;f;2.0
324;;APROVADO;fd3e47920988063d44319fa2c8d373da;0.0;92127264.0;1239524;7.0;6.0;0.0;f;1.0
325;;APROVADO;fd3e47920988063d44319fa2c8d373da;0.0;92127264.0;1239524;7.0;8.0;0.0;f;2.0
326;;APROVADO;b554a7595a1fc91654a00f846c41dc6f;0.0;92127264.0;1239524;8.9;8.0;0.0;f;1.0
327;;APROVADO;b554a7595a1fc91654a00f846c41dc6f;0.0;92127264.0;1239524;8.9;9.69999981;0.0;f;2.0
328;;DESISTENCIA;77224df23dc1c8689d7d8f68522925d1;;92127264.0;1239524;;;;;
329;;APROVADO;d26ea439ed2a5db2fe5c0a5e1a6dfc16;0.0;92127264.0;1239524;7.0;6.0;0.0;f;1.0
330;;APROVADO;d26ea439ed2a5db2fe5c0a5e1a6dfc16;0.0;92127264.0;1239524;7.0;8.0;0.0;f;2.0
331;;DESISTENCIA;02624974f8aa2d53b945ceb2b4eec0dd;;92127264.0;1239524;;;;;
332;;APROVADO;3f262f8a7b11adc284750418506c7f94;0.0;92127264.0;1239524;8.4;8.0;4.0;f;1.0
333;;APROVADO;3f262f8a7b11adc284750418506c7f94;0.0;92127264.0;1239524;8.4;8.69999981;4.0;f;2.0
334;;APROVADO;7e5e6d2ddb2fe10565ba8a92a472bb7c;0.0;92127264.0;1239524;9.9;10.0;0.0;f;1.0
335;;APROVADO;7e5e6d2ddb2fe10565ba8a92a472bb7c;0.0;92127264.0;1239524;9.9;9.69999981;0.0;f;2.0
336;;APROVADO;2b366f50d21194c4a826929a4e10ef35;0.0;92127264.0;1239524;9.6;9.5;0.0;f;1.0
337;;APROVADO;2b366f50d21194c4a826929a4e10ef35;0.0;92127264.0;1239524;9.6;9.69999981;0.0;f;2.0
338;;APROVADO;4740c8c6545002fcbe8d0cb3268a33a4;0.0;92127264.0;1239524;7.5;5.19999981;0.0;f;1.0
339;;APROVADO;4740c8c6545002fcbe8d0cb3268a33a4;0.0;92127264.0;1239524;7.5;9.69999981;0.0;f;2.0
340;;APROVADO;b0febe58ff9dea32f4c25d7cfe37920b;0.0;92127264.0;1239524;7.9;7.0;0.0;f;1.0
341;;APROVADO;b0febe58ff9dea32f4c25d7cfe37920b;0.0;92127264.0;1239524;7.9;8.69999981;0.0;f;2.0
342;;APROVADO;00d23d8801e80f5326f9409bc1edee9b;0.0;92127264.0;1239524;9.5;10.0;0.0;f;1.0
343;;APROVADO;00d23d8801e80f5326f9409bc1edee9b;0.0;92127264.0;1239524;9.5;9.0;0.0;f;2.0
344;;APROVADO;ec65ae838ac62d412acc518e5d445650;0.0;92127264.0;1239524;9.7;9.69999981;0.0;f;2.0
345;;APROVADO;ec65ae838ac62d412acc518e5d445650;0.0;92127264.0;1239524;9.7;9.60000038;0.0;f;1.0
346;;APROVADO;68df7581e4de3ec2be5390e97935f894;0.0;92127264.0;1239406;9.8;10.0;0.0;f;1.0
347;;APROVADO;68df7581e4de3ec2be5390e97935f894;0.0;92127264.0;1239406;9.8;10.0;0.0;f;2.0
348;;APROVADO;68df7581e4de3ec2be5390e97935f894;0.0;92127264.0;1239406;9.8;9.5;0.0;f;3.0
349;;APROVADO;e023a67a7bf65d86e71bb690e4cb2ba1;0.0;92127264.0;1239406;7.4;6.900000099999999;0.0;f;3.0
350;;APROVADO;e023a67a7bf65d86e71bb690e4cb2ba1;0.0;92127264.0;1239406;7.4;8.10000038;0.0;f;1.0
351;;APROVADO;e023a67a7bf65d86e71bb690e4cb2ba1;0.0;92127264.0;1239406;7.4;7.19999981;0.0;f;2.0
352;;REPROVADO POR MÉDIA E POR FALTAS;3937ba9886476e53a2eda1d4f6e067a9;0.0;92127264.0;1239406;1.2;3.70000005;36.0;f;1.0
353;;REPROVADO POR MÉDIA E POR FALTAS;3937ba9886476e53a2eda1d4f6e067a9;0.0;92127264.0;1239406;1.2;0.0;36.0;f;2.0
354;;REPROVADO POR MÉDIA E POR FALTAS;3937ba9886476e53a2eda1d4f6e067a9;0.0;92127264.0;1239406;1.2;0.0;36.0;f;3.0
355;;APROVADO;ad1723416caab97b96c630e262481742;0.0;92127264.0;1239406;8.9;9.0;0.0;f;1.0
356;;APROVADO;ad1723416caab97b96c630e262481742;0.0;92127264.0;1239406;8.9;9.0;0.0;f;2.0
357;;APROVADO;ad1723416caab97b96c630e262481742;0.0;92127264.0;1239406;8.9;8.80000019;0.0;f;3.0
358;;APROVADO;8df9f97cf93ecde3864b9faab51527f2;0.0;92127264.0;1239406;8.7;9.69999981;0.0;f;1.0
359;;APROVADO;8df9f97cf93ecde3864b9faab51527f2;0.0;92127264.0;1239406;8.7;8.10000038;0.0;f;2.0
360;;APROVADO;8df9f97cf93ecde3864b9faab51527f2;0.0;92127264.0;1239406;8.7;8.19999981;0.0;f;3.0
361;;APROVADO;9d8dcee687180154493648b599a313c3;0.0;92127264.0;1239406;8.5;10.0;0.0;f;1.0
362;;APROVADO;9d8dcee687180154493648b599a313c3;0.0;92127264.0;1239406;8.5;8.10000038;0.0;f;2.0
363;;APROVADO;9d8dcee687180154493648b599a313c3;0.0;92127264.0;1239406;8.5;7.5;0.0;f;3.0
364;;APROVADO POR NOTA;dcb8f294bee8769bdfec88486911362f;0.0;92127264.0;1239406;5.9;7.30000019;0.0;f;1.0
365;;APROVADO POR NOTA;dcb8f294bee8769bdfec88486911362f;0.0;92127264.0;1239406;5.9;4.19999981;0.0;f;2.0
366;;APROVADO POR NOTA;dcb8f294bee8769bdfec88486911362f;0.0;92127264.0;1239406;5.9;6.30000019;0.0;f;3.0
367;;APROVADO POR NOTA;735dfc644d5a0dc7871c530b3dd391df;0.0;92127264.0;1239406;6.3;7.599999900000001;0.0;f;1.0
368;;APROVADO POR NOTA;735dfc644d5a0dc7871c530b3dd391df;0.0;92127264.0;1239406;6.3;5.5;0.0;f;2.0
369;;APROVADO POR NOTA;735dfc644d5a0dc7871c530b3dd391df;0.0;92127264.0;1239406;6.3;5.9000001;0.0;f;3.0
370;;APROVADO;052d9755774bb95620a997806bc855cb;0.0;92127264.0;1239406;8.7;8.5;0.0;f;1.0
371;;APROVADO;052d9755774bb95620a997806bc855cb;0.0;92127264.0;1239406;8.7;9.5;0.0;f;2.0
372;;APROVADO;052d9755774bb95620a997806bc855cb;0.0;92127264.0;1239406;8.7;8.0;0.0;f;3.0
373;;APROVADO;31e1be3720544f57f5061f094d215cee;0.0;92127264.0;1239406;8.4;8.80000019;0.0;f;1.0
374;;APROVADO;31e1be3720544f57f5061f094d215cee;0.0;92127264.0;1239406;8.4;8.10000038;0.0;f;2.0
375;;APROVADO;31e1be3720544f57f5061f094d215cee;0.0;92127264.0;1239406;8.4;8.19999981;0.0;f;3.0
376;;REPROVADO;3bb00a5655ef8884b4af55d4a2a65af6;0.0;92127264.0;1239406;1.4;4.099999899999999;0.0;f;1.0
377;;REPROVADO;3bb00a5655ef8884b4af55d4a2a65af6;0.0;92127264.0;1239406;1.4;0.0;0.0;f;2.0
378;;REPROVADO;3bb00a5655ef8884b4af55d4a2a65af6;0.0;92127264.0;1239406;1.4;0.0;0.0;f;3.0
379;;REPROVADO POR MÉDIA E POR FALTAS;60609db24f3edaed3cdfe82fdb7fc4d2;0.0;92127264.0;1239406;0.0;0.0;58.0;f;1.0
380;;REPROVADO POR MÉDIA E POR FALTAS;60609db24f3edaed3cdfe82fdb7fc4d2;0.0;92127264.0;1239406;0.0;0.0;58.0;f;2.0
381;;REPROVADO POR MÉDIA E POR FALTAS;60609db24f3edaed3cdfe82fdb7fc4d2;0.0;92127264.0;1239406;0.0;0.0;58.0;f;3.0
382;;REPROVADO POR MÉDIA E POR FALTAS;517173d2b2728397195b225f6f7d74bc;0.0;92127264.0;1239406;2.5;7.599999900000001;52.0;f;1.0
383;;REPROVADO POR MÉDIA E POR FALTAS;517173d2b2728397195b225f6f7d74bc;0.0;92127264.0;1239406;2.5;0.0;52.0;f;2.0
384;;REPROVADO POR MÉDIA E POR FALTAS;517173d2b2728397195b225f6f7d74bc;0.0;92127264.0;1239406;2.5;0.0;52.0;f;3.0
385;;REPROVADO POR MÉDIA E POR FALTAS;d825bade919d21794a8db9e5a009a248;0.0;92127264.0;1239406;2.8;8.30000019;26.0;f;1.0
386;;REPROVADO POR MÉDIA E POR FALTAS;d825bade919d21794a8db9e5a009a248;0.0;92127264.0;1239406;2.8;0.0;26.0;f;2.0
387;;REPROVADO POR MÉDIA E POR FALTAS;d825bade919d21794a8db9e5a009a248;0.0;92127264.0;1239406;2.8;0.0;26.0;f;3.0
388;;INDEFERIDO;8f13778f5befaef470ce3baf10a99d98;;92127264.0;1239406;;;;;
389;;REPROVADO;9bf92154ba99ff3f6fca90bfa35d0e8d;0.0;92127264.0;1239406;2.7;0.0;0.0;f;3.0
390;;REPROVADO;9bf92154ba99ff3f6fca90bfa35d0e8d;0.0;92127264.0;1239406;2.7;8.0;0.0;f;1.0
391;;REPROVADO;9bf92154ba99ff3f6fca90bfa35d0e8d;0.0;92127264.0;1239406;2.7;0.0;0.0;f;2.0
392;;APROVADO POR NOTA;69ad026fcf027c449e2f6b8f57865316;0.0;92127264.0;1239406;6.5;4.0;0.0;f;2.0
393;;APROVADO POR NOTA;69ad026fcf027c449e2f6b8f57865316;0.0;92127264.0;1239406;6.5;6.900000099999999;0.0;f;3.0
394;;APROVADO POR NOTA;69ad026fcf027c449e2f6b8f57865316;0.0;92127264.0;1239406;6.5;8.5;0.0;f;1.0
395;;REPROVADO;38d08da2154ffa249889118d73ffdad3;0.0;92127264.0;1239406;0.0;0.0;0.0;f;1.0
396;;REPROVADO;38d08da2154ffa249889118d73ffdad3;0.0;92127264.0;1239406;0.0;0.0;0.0;f;2.0
397;;REPROVADO;38d08da2154ffa249889118d73ffdad3;0.0;92127264.0;1239406;0.0;0.0;0.0;f;3.0
398;;INDEFERIDO;8f13778f5befaef470ce3baf10a99d98;;92127264.0;1239406;;;;;
399;;APROVADO POR NOTA;8ac0038ac22bc02fbbd50f5716e63380;0.0;92127264.0;1239406;5.2;5.5;0.0;f;1.0
400;;APROVADO POR NOTA;8ac0038ac22bc02fbbd50f5716e63380;0.0;92127264.0;1239406;5.2;3.0;0.0;f;2.0
401;;APROVADO POR NOTA;8ac0038ac22bc02fbbd50f5716e63380;0.0;92127264.0;1239406;5.2;7.0;0.0;f;3.0
402;;APROVADO;d5b919228d0207c864cfe4af843adf59;0.0;92127264.0;1239406;7.7;5.5;0.0;f;3.0
403;;APROVADO;d5b919228d0207c864cfe4af843adf59;0.0;92127264.0;1239406;7.7;9.19999981;0.0;f;1.0
404;;APROVADO;d5b919228d0207c864cfe4af843adf59;0.0;92127264.0;1239406;7.7;8.39999962;0.0;f;2.0
405;;DESISTENCIA;6f98786a9052a37e94305be5bb8acea5;;92127264.0;1239406;;;;;
406;;APROVADO;7654b9422f2d9d22dd627991a237eb39;0.0;92127264.0;1239406;8.5;9.19999981;0.0;f;1.0
407;;APROVADO;7654b9422f2d9d22dd627991a237eb39;0.0;92127264.0;1239406;8.5;8.0;0.0;f;2.0
408;;APROVADO;7654b9422f2d9d22dd627991a237eb39;0.0;92127264.0;1239406;8.5;8.30000019;0.0;f;3.0
409;;APROVADO;0a91c1554df0d6c53c90f9199492a38f;0.0;92127264.0;1239406;8.7;8.39999962;0.0;f;3.0
410;;APROVADO;0a91c1554df0d6c53c90f9199492a38f;0.0;92127264.0;1239406;8.7;8.60000038;0.0;f;1.0
411;;APROVADO;0a91c1554df0d6c53c90f9199492a38f;0.0;92127264.0;1239406;8.7;9.19999981;0.0;f;2.0
412;;APROVADO;48bda966ddad288bba1f680237cdef70;0.0;92127264.0;1239406;9.5;10.0;0.0;f;1.0
413;;APROVADO;48bda966ddad288bba1f680237cdef70;0.0;92127264.0;1239406;9.5;10.0;0.0;f;2.0
414;;APROVADO;48bda966ddad288bba1f680237cdef70;0.0;92127264.0;1239406;9.5;8.60000038;0.0;f;3.0
415;;APROVADO;2b19bf05f8ce4bc5814bd05d1b4cab36;0.0;92127264.0;1239406;7.6;9.39999962;0.0;f;1.0
416;;APROVADO;2b19bf05f8ce4bc5814bd05d1b4cab36;0.0;92127264.0;1239406;7.6;7.69999981;0.0;f;2.0
417;;APROVADO;2b19bf05f8ce4bc5814bd05d1b4cab36;0.0;92127264.0;1239406;7.6;5.5999999;0.0;f;3.0
418;;APROVADO POR NOTA;da437177e090ab90ea33ba772cfbae03;0.0;92127264.0;1239412;5.9;7.30000019;4.0;f;1.0
419;;APROVADO POR NOTA;da437177e090ab90ea33ba772cfbae03;0.0;92127264.0;1239412;5.9;5.4000001;4.0;f;2.0
420;;APROVADO POR NOTA;da437177e090ab90ea33ba772cfbae03;0.0;92127264.0;1239412;5.9;1.5;4.0;t;3.0
421;;APROVADO POR NOTA;4786ee006b177a4effef45521b7bd94f;0.0;92127264.0;1239412;6.4;7.19999981;2.0;f;1.0
422;;APROVADO POR NOTA;4786ee006b177a4effef45521b7bd94f;0.0;92127264.0;1239412;6.4;5.9000001;2.0;f;2.0
423;;APROVADO POR NOTA;4786ee006b177a4effef45521b7bd94f;0.0;92127264.0;1239412;6.4;6.0;2.0;f;3.0
424;;REPROVADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1239412;2.8;4.5;2.0;f;1.0
425;;REPROVADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1239412;2.8;1.39999998;2.0;f;2.0
